ItemID_DE,EAN
10896,4283230829429
10897,4283230829528
10898,4283230829627
10899,4283230829825
10900,4283230829924
10901,4283230830029
10902,4283230830227
10903,4283230830326
10904,4283230830425
10905,4283230830524
10906,4283230830623
10907,4283230830722
10908,4283230830821
10909,4283230830920
10910,4283230831026
10936,4283230831125
10911,4283230831224
10937,4283230831323
10912,4283230831422
10913,4283230831521
10914,4283230831620
10915,4283230831729
10916,4283230831828
10917,4283230831927
10918,4283230832023
10919,4283230832122
10920,4283230832221
10921,4283230832320
10922,4283230832429
10923,4283230832528
10924,4283230832627
10925,4283230832726
10926,4283230832825
10927,4283230832924
10938,4283230833020
10928,4283230833129
10929,4283230833228
10939,4283230833327
10930,4283230833426
10931,4283230833525
10932,4283230833624
10933,4283230833723
10934,4283230833822
10935,4283230833921
7164,4283230834027
10964,4283230834225
10966,4283230834324
10973,4283230834423
10967,4283230834522
10968,4283230834621
10969,4283230834720
10970,4283230834829
10971,4283230834928
10974,4283230835123
10975,4283230835222
10976,4283230835321
6890,4283230835529
816,4283230835628
2648,4283230835727
2649,4283230835826
6797,4283230835925
6796,4283230836021
10978,4283230836120
10979,4283230836229
10981,4283230836328
9468,4283230836526
9469,4283230836625
10983,4283230836724
10984,4283230836823
10985,4283230836922
9485,4283230837028
6353,4283230837127
8922,4283230846020
8925,4283230846129
8926,4283230846228
8927,4283230846327
8928,4283230846426
8929,4283230846525
8930,4283230846624
8931,4283230846723
8932,4283230846822
8933,4283230846921
8938,4283230847126
8937,4283230847225
8935,4283230847324
8936,4283230847423
8921,4283230847522
7631,4283230847621
7635,4283230847720
7403,4283230847829
8873,4283230847928
9051,4283230848024
9237,4283230848123
9238,4283230848222
9239,4283230848321
9240,4283230848420
9241,4283230848529
9243,4283230848727
9244,4283230848826
9245,4283230848925
9246,4283230849021
9247,4283230849120
9248,4283230849229
9249,4283230849328
9251,4283230849526
9252,4283230849625
9253,4283230849724
9254,4283230849823
9255,4283230849922
9256,4283230850027
9257,4283230850126
9259,4283230850324
9260,4283230850423
9261,4283230850522
9262,4283230850621
9263,4283230850720
9268,4283230851222
9269,4283230851321
9270,4283230851420
9271,4283230851529
9272,4283230851628
9276,4283230852021
9277,4283230852120
9278,4283230852229
9279,4283230852328
9284,4283230852823
9285,4283230852922
9292,4283230853622
9293,4283230853721
9449,4283230853820
9420,4283230853929
9423,4283230854025
9451,4283230854124
9454,4283230854223
9453,4283230854322
9452,4283230854421
9455,4283230854520
9456,4283230854629
9457,4283230854728
9458,4283230854827
9459,4283230854926
9461,4283230855121
9462,4283230855220
9463,4283230855329
9464,4283230855428
9465,4283230855527
9466,4283230855626
9467,4283230855725
9470,4283230855824
9471,4283230855923
8911,4283230856029
8912,4283230856128
8913,4283230856227
8914,4283230856326
8915,4283230856425
8916,4283230856524
8917,4283230856623
8920,4283230856821
8892,4283230857323
8893,4283230857422
8894,4283230857521
8895,4283230857620
8896,4283230857729
8897,4283230857828
8898,4283230857927
2585,4283230858023
5090,4283230858122
5508,4283230858221
4493,4283230858320
3571,4283230858429
5628,4283230858528
5088,4283230858627
4217,4283230858726
2587,4283230858825
3936,4283230858924
5124,4283230859020
4492,4283230859129
6474,4283230859228
3639,4283230859327
5274,4283230859426
5529,4283230859525
5562,4283230859624
5131,4283230859723
5173,4283230859822
6475,4283230859921
6495,4283230860026
5069,4283230860125
5130,4283230860224
6943,4283230860323
6479,4283230860422
5135,4283230860521
6944,4283230860620
6946,4283230860729
6948,4283230860828
5073,4283230860927
4181,4283230861023
4171,4283230861122
5093,4283230861221
5677,4283230861528
5129,4283230861627
5092,4283230861726
4495,4283230861825
5141,4283230861924
6484,4283230862020
5571,4283230862129
6945,4283230862228
6947,4283230862327
5034,4283230862426
5528,4283230862525
3566,4283230862624
2625,4283230862822
5632,4283230862921
5631,4283230863027
4179,4283230863126
4199,4283230863225
5409,4283230863324
5076,4283230863423
6949,4283230863522
5559,4283230863621
6950,4283230863720
6279,4283230863829
2629,4283230864024
5564,4283230864123
5091,4283230864222
4169,4283230864321
6496,4283230864420
5674,4283230864529
2592,4283230864628
3986,4283230864727
6497,4283230864826
6473,4283230864925
6472,4283230865120
3881,4283230865229
6953,4283230865328
6956,4283230865427
6542,4283230865526
3995,4283230865625
4170,4283230865724
4216,4283230865823
4173,4283230865922
5089,4283230866028
5630,4283230866226
5167,4283230866325
5068,4283230866424
5629,4283230866523
5168,4283230866622
4496,4283230866721
6951,4283230866820
5400,4283230866929
6955,4283230867025
5172,4283230867124
5408,4283230867322
5664,4283230867421
6364,4283230867520
3939,4283230867629
5633,4283230867728
4197,4283230867827
5139,4283230867926
2586,4283230868022
5137,4283230868121
6954,4283230868220
5132,4283230868329
6952,4283230868428
6957,4283230868527
6959,4283230868626
2589,4283230868725
5401,4283230868824
5252,4283230868923
5666,4283230869029
4193,4283230869128
5749,4283230869227
5071,4283230869326
6960,4283230869425
4127,4283230869623
5520,4283230869722
5075,4283230869821
3578,4283230869920
6961,4283230870025
6476,4283230870124
6543,4283230870223
5074,4283230870322
5507,4283230870421
3582,4283230870520
5072,4283230870629
6493,4283230870728
5066,4283230870827
3879,4283230870926
3884,4283230871022
5061,4283230871220
5673,4283230871329
5133,4283230871428
6482,4283230871527
6958,4283230871626
4126,4283230871824
1993,4283230871923
6369,4283230872029
5128,4283230872128
5070,4283230872227
5407,4283230872425
5165,4283230872524
6478,4283230872623
4190,4283230872722
6477,4283230872821
5136,4283230872920
5558,4283230873026
6962,4283230873125
6964,4283230873224
3589,4283230873323
5254,4283230873422
4198,4283230873521
5748,4283230873729
5404,4283230873828
5127,4283230873927
3569,4283230874023
4191,4283230874122
2976,4283230874221
5063,4283230874320
5138,4283230874429
6965,4283230874528
3886,4283230874627
6471,4283230874726
6966,4283230874825
6540,4283230874924
5067,4283230875129
3728,4283230875228
2628,4283230875327
6485,4283230875426
2591,4283230875525
4192,4283230875624
2627,4283230875723
3890,4283230875822
5140,4283230875921
5402,4283230876027
6967,4283230876225
6963,4283230876324
4162,4283230876423
4178,4283230876522
3551,4283230876621
4196,4283230876720
5379,4283230876829
5405,4283230876928
2626,4283230877024
4214,4283230877123
4195,4283230877321
2590,4283230877420
5065,4283230877529
5527,4283230877628
2588,4283230877727
6387,4283230877826
6968,4283230877925
5622,4283230878021
3933,4283230878120
5064,4283230878328
5665,4283230878427
5062,4283230878526
3849,4283230878625
5164,4283230878724
3942,4283230878823
5142,4283230878922
5125,4283230879028
4215,4283230879127
6969,4283230879226
3991,4283230879325
6970,4283230879424
6972,4283230879523
6541,4283230879622
5169,4283230879721
5255,4283230879820
6975,4283230879929
5171,4283230880024
5563,4283230880123
5170,4283230880222
5166,4283230880321
5033,4283230880420
5557,4283230880529
5163,4283230880628
5032,4283230880727
2975,4283230880826
6469,4283230880925
6974,4283230881021
6973,4283230881120
6005,4283230881229
6075,4283230881328
6000,4283230881427
6003,4283230881526
6011,4283230881625
5976,4283230881724
6006,4283230881823
5979,4283230881922
6053,4283230882028
5998,4283230882127
6055,4283230882226
6007,4283230882325
6050,4283230882424
5981,4283230882523
6044,4283230882622
5974,4283230882721
6093,4283230882820
6001,4283230882929
3552,4283230883025
6090,4283230883124
6094,4283230883223
6073,4283230883322
6096,4283230883421
3558,4283230883520
6002,4283230883629
3560,4283230883728
5978,4283230883827
6082,4283230883926
3559,4283230884022
6105,4283230884121
6971,4283230884220
3553,4283230884329
6095,4283230884428
6049,4283230884527
5977,4283230884626
6009,4283230884725
5980,4283230884824
6008,4283230884923
6054,4283230885029
5999,4283230885128
5975,4283230885227
6978,4283230885326
5997,4283230885425
6004,4283230885524
6045,4283230885623
6539,4283230885722
4220,4283230885920
4226,4283230886125
6047,4283230886224
6074,4283230886323
6071,4283230886422
6010,4283230886521
6048,4283230886620
6056,4283230886729
6052,4283230886828
6051,4283230886927
6097,4283230887023
6092,4283230887122
6012,4283230887221
5186,4283230887320
4172,4283230887429
4223,4283230887825
6458,4283230887924
6977,4283230888020
6981,4283230888129
4221,4283230888228
6979,4283230888327
4225,4283230888426
6381,4283230888525
6980,4283230888624
6982,4283230888723
4202,4283230888822
6538,4283230888921
2598,4283230889027
5010,4283230889126
4587,4283230889225
4491,4283230889324
4585,4283230889423
4505,4283230889522
4584,4283230889621
4834,4283230889720
3653,4283230889829
6457,4283230889928
6983,4283230890023
6985,4283230890122
6984,4283230890221
6986,4283230890320
6988,4283230890429
6989,4283230890528
4590,4283230890726
4826,4283230890825
4509,4283230890924
4540,4283230891020
651,4283230891129
4506,4283230891228
4807,4283230891327
653,4283230891525
3451,4283230891624
6993,4283230891723
7116,4283230891822
7117,4283230891921
7118,4283230892027
7122,4283230892126
4829,4283230892225
4810,4283230892324
4589,4283230892423
4507,4283230892522
5506,4283230892621
4591,4283230892720
4508,4283230892829
4705,4283230892928
7119,4283230893024
7124,4283230893123
7033,4283230893222
666,4283230893321
2594,4283230893420
5013,4283230893529
662,4283230893628
4809,4283230893727
4836,4283230893826
4806,4283230894021
2615,4283230894120
650,4283230894229
7032,4283230894328
7027,4283230894427
4827,4283230894526
4583,4283230894625
4592,4283230894724
4588,4283230894922
4586,4283230895127
4828,4283230895226
2714,4283230895325
7026,4283230895424
7028,4283230895523
7019,4283230895622
7020,4283230895721
4376,4283230895820
4362,4283230895929
4402,4283230896025
4374,4283230896124
4361,4283230896223
2608,4283230896322
2716,4283230896520
6931,4283230896629
801,4283230896728
807,4283230896827
4713,4283230896926
4487,4283230897121
2606,4283230897220
1949,4283230897329
4625,4283230897527
3656,4283230897725
4369,4283230897824
3652,4283230897923
4366,4283230898029
451,4283230898128
4375,4283230898227
3654,4283230898425
812,4283230898524
4541,4283230898623
4378,4283230898722
659,4283230898821
7054,4283230898920
4404,4283230899026
4624,4283230899125
4833,4283230899224
4832,4283230899422
4405,4283230899521
4370,4283230899620
4379,4283230899729
4368,4283230899828
4407,4283230899927
4486,4283230900029
4808,4283230900128
4749,4283230900227
4831,4283230900425
717,4283230900524
4165,4283230900623
4241,4283230900920
339,4283230901026
2095,4283230901125
2104,4283230901224
2111,4283230901323
2118,4283230901422
4038,4283230901521
4160,4283230901620
4243,4283230901729
4240,4283230901828
3237,4283230901927
3236,4283230902023
2097,4283230902122
2105,4283230902221
2112,4283230902320
2119,4283230902429
4167,4283230902528
3234,4283230902924
3235,4283230903020
2098,4283230903129
2106,4283230903228
2113,4283230903327
2120,4283230903426
4037,4283230903525
4242,4283230903624
4332,4283230903723
162,4283230903921
2550,4283230904027
2099,4283230904126
2107,4283230904225
2114,4283230904324
2121,4283230904423
715,4283230904522
4166,4283230904621
4163,4283230904720
4239,4283230904829
4238,4283230904928
3631,4283230905024
2101,4283230905123
2108,4283230905222
2115,4283230905321
2122,4283230905420
175,4283230905529
2094,4283230905628
2102,4283230905727
2109,4283230905826
2116,4283230905925
2125,4283230906021
2096,4283230906120
2103,4283230906229
2110,4283230906328
2117,4283230906427
5929,4283230906526
5964,4283230906724
5931,4283230906823
5966,4283230906922
5932,4283230907028
5930,4283230907226
2607,4283230907424
4261,4283230907523
2963,4283230907622
3732,4283230907721
4271,4283230907929
5022,4283230908025
4904,4283230908124
4912,4283230908223
4284,4283230908322
6434,4283230908421
4498,4283230908520
3132,4283230908629
4914,4283230908728
4272,4283230908827
3781,4283230908926
6104,4283230909022
1933,4283230909121
4270,4283230909220
4909,4283230909329
1929,4283230909428
6568,4283230909527
2734,4283230909626
3140,4283230909725
4265,4283230909824
4257,4283230909923
6579,4283230910028
4280,4283230910127
4124,4283230910226
5020,4283230910325
4905,4283230910424
4277,4283230910523
2730,4283230910622
3704,4283230910721
4276,4283230910820
3733,4283230910929
4283,4283230911025
3782,4283230911124
4911,4283230911223
4267,4283230911322
4282,4283230911421
6563,4283230911520
4812,4283230911629
5381,4283230911728
2732,4283230911827
2597,4283230911926
4273,4283230912022
4263,4283230912121
4915,4283230912220
4274,4283230912329
4278,4283230912428
4259,4283230912527
5253,4283230912626
6436,4283230912725
4803,4283230912824
2029,4283230912923
4281,4283230913029
4932,4283230913128
5046,4283230913227
5510,4283230913326
6567,4283230913425
4906,4283230913524
4260,4283230913623
6572,4283230913722
2030,4283230913920
4275,4283230914026
1963,4283230914125
5105,4283230914224
6433,4283230914323
4264,4283230914422
4266,4283230914521
6435,4283230914620
1930,4283230914729
6491,4283230914828
1955,4283230914927
2031,4283230915023
3573,4283230915122
3576,4283230915221
736,4283230915320
1932,4283230915429
4120,4283230915528
4258,4283230915627
3238,4283230915726
5513,4283230915825
5384,4283230915924
5389,4283230916020
130,4283230916129
6440,4283230916228
5026,4283230916327
2601,4283230916426
6578,4283230916624
392,4283230916723
5391,4283230916822
3730,4283230916921
3554,4283230917027
5008,4283230917126
6439,4283230917225
2596,4283230917324
3567,4283230917423
3550,4283230917522
808,4283230917621
4910,4283230917720
6570,4283230917829
3547,4283230917928
6648,4283230918024
3187,4283230918123
731,4283230918321
795,4283230918420
4122,4283230918529
5098,4283230918628
4918,4283230918727
746,4283230918925
5027,4283230919021
4109,4283230919120
5383,4283230919229
815,4283230919328
3557,4283230919526
5101,4283230919625
5028,4283230919724
5250,4283230919823
652,4283230919922
6571,4283230920027
6386,4283230920126
2602,4283230920225
4916,4283230920324
3888,4283230920423
4024,4283230920522
3580,4283230920720
2961,4283230920829
4554,4283230920928
6438,4283230921024
3549,4283230921123
6577,4283230921222
4805,4283230921321
814,4283230921420
5097,4283230921529
6575,4283230921628
5045,4283230921727
2645,4283230921826
6565,4283230921925
5512,4283230922021
1931,4283230922120
6437,4283230922229
2034,4283230922328
6455,4283230922427
396,4283230922526
4917,4283230922625
6573,4283230922724
401,4283230922823
3814,4283230922922
5104,4283230923028
4913,4283230923127
2039,4283230923226
5100,4283230923325
5025,4283230923424
6574,4283230923523
5096,4283230923622
6576,4283230923721
5095,4283230923820
5029,4283230923929
3729,4283230924025
6569,4283230924124
3188,4283230924223
4908,4283230924322
796,4283230924421
794,4283230924520
4027,4283230924629
4288,4283230924728
6564,4283230924827
803,4283230924926
4286,4283230925022
5382,4283230925121
2600,4283230925220
3731,4283230925329
3555,4283230925527
5511,4283230925626
4903,4283230925725
4931,4283230925923
5390,4283230926029
5099,4283230926128
3896,4283230926227
404,4283230926326
806,4283230926425
4123,4283230926524
4018,4283230926623
6580,4283230926722
5251,4283230926821
4919,4283230926920
676,4283230927026
5030,4283230927125
3556,4283230927224
3847,4283230927323
4485,4283230927422
809,4283230927521
5732,4283230927620
5723,4283230927729
5722,4283230927828
5718,4283230927927
5717,4283230928023
4372,4283230928122
4360,4283230928221
4401,4283230928320
805,4283230928429
5738,4283230928528
5190,4283230928627
5191,4283230928726
5720,4283230928825
3708,4283230928924
4745,4283230929020
813,4283230929129
5728,4283230929228
5725,4283230929327
5724,4283230929426
5727,4283230929525
5222,4283230929624
5216,4283230929723
5726,4283230929822
4703,4283230929921
4363,4283230930026
4364,4283230930125
2539,4283230930224
5739,4283230930323
5217,4283230930422
5731,4283230930521
5189,4283230930620
5193,4283230930729
4403,4283230930828
4373,4283230930927
2540,4283230931023
5729,4283230931122
5730,4283230931221
5192,4283230931320
5737,4283230931429
5223,4283230931528
5734,4283230931627
6566,4283230931726
5741,4283230931825
4488,4283230931924
4365,4283230932020
4367,4283230932129
811,4283230932228
5236,4283230932327
5262,4283230932426
5232,4283230932525
5239,4283230932624
5231,4283230932723
5230,4283230932822
5229,4283230932921
5228,4283230933027
3862,4283230933126
4377,4283230933225
799,4283230933423
5261,4283230933522
5269,4283230933621
5238,4283230933720
5237,4283230933829
5258,4283230933928
5240,4283230934024
5235,4283230934123
5233,4283230934222
4406,4283230934321
4747,4283230934420
3655,4283230934529
810,4283230934628
5264,4283230934826
5266,4283230934925
5260,4283230935021
5265,4283230935120
5263,4283230935229
5267,4283230935328
5259,4283230935427
4706,4283230935526
4301,4283230935625
4489,4283230935724
804,4283230935823
5855,4283230935922
5271,4283230936127
5273,4283230936226
5275,4283230936325
5272,4283230936424
5270,4283230936523
5268,4283230936622
4465,4283230936820
4835,4283230936929
4539,4283230937025
3706,4283230937124
5819,4283230937223
5277,4283230937322
5279,4283230937728
5278,4283230937827
5276,4283230937926
3657,4283230938022
4708,4283230938121
4704,4283230938220
3707,4283230938329
5840,4283230938428
5846,4283230938527
5805,4283230938626
5784,4283230938725
5834,4283230938824
5830,4283230938923
5839,4283230939029
4744,4283230939128
4804,4283230939326
5837,4283230939425
5832,4283230939524
5842,4283230939623
5804,4283230939722
5794,4283230939821
5799,4283230939920
4299,4283230940025
1950,4283230940124
4483,4283230940223
2595,4283230940322
5844,4283230940421
5836,4283230940520
5800,4283230940629
5795,4283230940728
5798,4283230940827
5835,4283230940926
5841,4283230941022
5813,4283230941121
4748,4283230941220
4480,4283230941329
4300,4283230941428
2599,4283230941527
5809,4283230941626
5806,4283230941725
5843,4283230941824
5802,4283230941923
5831,4283230942029
5845,4283230942128
5796,4283230942227
4623,4283230942326
2733,4283230942524
802,4283230942623
5867,4283230942722
5871,4283230942821
5873,4283230942920
5823,4283230943026
5807,4283230943125
5808,4283230943224
3452,4283230943323
4837,4283230943422
800,4283230943521
5870,4283230943620
5857,4283230943729
5872,4283230943828
5858,4283230943927
5863,4283230944122
5860,4283230944221
5869,4283230944320
4626,4283230944429
4482,4283230944528
2715,4283230944627
1948,4283230944726
5862,4283230944825
5865,4283230944924
5901,4283230945020
5864,4283230945129
5898,4283230945228
5868,4283230945426
5859,4283230945525
2652,4283230945624
2651,4283230945723
1947,4283230945822
5897,4283230945921
5928,4283230946027
5963,4283230946126
5927,4283230946225
5861,4283230946423
5900,4283230946522
4464,4283230946928
1951,4283230947024
5970,4283230947222
5965,4283230947420
5969,4283230947529
5913,4283230947727
5899,4283230947826
4830,4283230947925
4702,4283230948021
2731,4283230948120
8899,4283230948229
8900,4283230948328
8901,4283230948427
8902,4283230948526
8903,4283230948625
8904,4283230948724
8905,4283230948823
8906,4283230948922
8907,4283230949028
8876,4283230949226
8877,4283230949325
2191,4283230949721
8866,4283230949820
8867,4283230949929
8868,4283230950024
8869,4283230950123
8870,4283230950222
8871,4283230950321
8872,4283230950420
5018,4283230950628
2583,4283230950727
4792,4283230950826
4670,4283230950925
3417,4283230951021
6305,4283230951229
5782,4283230951427
3771,4283230951526
4632,4283230951625
3203,4283230951724
4793,4283230951823
3415,4283230951922
3198,4283230952028
6308,4283230952127
5534,4283230952226
833,4283230952325
5006,4283230952424
2618,4283230952523
459,4283230952622
3414,4283230952721
6617,4283230952820
841,4283230952929
5081,4283230953025
90,4283230953124
2686,4283230953223
5017,4283230953322
112,4283230953421
5248,4283230953520
6936,4283230953629
3239,4283230953728
465,4283230953926
4936,4283230954022
4813,4283230954121
5537,4283230954220
3200,4283230954329
3422,4283230954428
154,4283230954527
2581,4283230954626
4058,4283230954725
127,4283230954824
4671,4283230954923
4790,4283230955029
842,4283230955128
3199,4283230955227
3423,4283230955326
2579,4283230955425
2698,4283230955524
837,4283230955623
6912,4283230955722
5080,4283230955821
6937,4283230955920
6939,4283230956026
3424,4283230956125
149,4283230956224
2177,4283230956323
751,4283230956422
836,4283230956521
5196,4283230956620
4769,4283230956729
2354,4283230956828
5208,4283230956927
114,4283230957023
755,4283230957122
4849,4283230957221
3407,4283230957320
3427,4283230957429
4033,4283230957528
4943,4283230957726
463,4283230957825
4112,4283230957924
2700,4283230958020
4791,4283230958129
152,4283230958228
4631,4283230958327
631,4283230958426
4032,4283230958525
840,4283230958624
458,4283230958723
835,4283230958822
151,4283230958921
464,4283230959027
2682,4283230959126
4427,4283230959225
2684,4283230959324
111,4283230959423
2582,4283230959522
150,4283230959621
4661,4283230959829
839,4283230959928
819,4283230960023
5005,4283230960122
3085,4283230960221
3065,4283230960320
3761,4283230960429
759,4283230960528
7077,4283230960627
4789,4283230960726
8874,4283230960825
3416,4283230960924
4762,4283230961020
2423,4283230961129
2419,4283230961228
497,4283230961327
3084,4283230961426
3087,4283230961525
3089,4283230961624
3063,4283230961723
2429,4283230961822
2420,4283230961921
2425,4283230962027
4425,4283230962126
5207,4283230962225
2460,4283230962324
3064,4283230962423
2372,4283230962522
2428,4283230962621
4741,4283230962720
2426,4283230962829
7078,4283230962928
3060,4283230963024
3086,4283230963222
2427,4283230963321
2422,4283230963420
2424,4283230963529
5197,4283230963628
3062,4283230963727
3061,4283230963826
3088,4283230963925
2373,4283230964021
7023,4283230964120
3760,4283230964229
160,4283230964328
7079,4283230964526
5246,4283230964625
4426,4283230964724
153,4283230964922
2697,4283230965028
7081,4283230965127
2689,4283230965226
7086,4283230965325
7087,4283230965424
4467,4283230965523
4411,4283230965622
3769,4283230965721
7025,4283230965820
7088,4283230965929
7089,4283230966124
7090,4283230966223
2551,4283230966322
6087,4283230966421
2745,4283230966629
4340,4283230966728
4434,4283230966827
4436,4283230966926
4433,4283230967022
4435,4283230967121
7102,4283230967220
2747,4283230967329
4412,4283230967428
2744,4283230967527
7095,4283230967626
7098,4283230967725
7097,4283230967824
7099,4283230967923
2687,4283230968029
3240,4283230968128
5757,4283230968227
2695,4283230968326
2456,4283230968425
7100,4283230968524
7612,4283230968623
7101,4283230968722
5536,4283230968821
2692,4283230968920
3410,4283230969026
7606,4283230969125
5082,4283230969224
6083,4283230969323
2699,4283230969422
2680,4283230969521
6631,4283230969620
4472,4283230969729
2681,4283230969828
834,4283230969927
5522,4283230970022
7607,4283230970121
5827,4283230970220
6636,4283230970329
6634,4283230970428
2053,4283230970527
6548,4283230970725
2616,4283230970923
376,4283230971029
6637,4283230971128
7402,4283230971227
3232,4283230971425
4940,4283230971623
6549,4283230971722
6633,4283230971821
6304,4283230971920
5206,4283230972026
5084,4283230972125
2054,4283230972224
2696,4283230972323
5914,4283230972422
6640,4283230972521
3229,4283230972620
5746,4283230972729
5758,4283230972828
4857,4283230972927
6630,4283230973023
6642,4283230973122
6632,4283230973221
6306,4283230973320
91,4283230973429
4939,4283230973528
7053,4283230973627
6641,4283230973726
6635,4283230973825
6303,4283230973924
2688,4283230974020
7404,4283230974129
3230,4283230974228
2683,4283230974327
4763,4283230974426
2694,4283230974525
2685,4283230974624
6307,4283230974723
4413,4283230974822
4416,4283230974921
3413,4283230975027
2186,4283230975126
2187,4283230975225
1946,4283230975324
2552,4283230975423
763,4283230975522
3763,4283230975621
4470,4283230975720
6547,4283230975829
1944,4283230975928
2188,4283230976024
2189,4283230976123
7021,4283230976222
1922,4283230976321
1921,4283230976420
4116,4283230976529
5205,4283230976628
3241,4283230976727
2185,4283230976826
1919,4283230976925
2701,4283230977021
4469,4283230977120
4468,4283230977229
1945,4283230977328
4471,4283230977427
3412,4283230977625
270,4283230977724
166,4283230977823
2434,4283230977922
6113,4283230978424
6385,4283230978523
7138,4283230978622
6417,4283230978721
4149,4283230978820
3877,4283230978929
4130,4283230979025
6976,4283230979124
6367,4283230979223
4136,4283230979322
4138,4283230979421
5736,4283230979520
4865,4283230979728
6987,4283230979827
6415,4283230979926
4174,4283230980021
4938,4283230980120
6990,4283230980229
4137,4283230980328
4145,4283230980427
7137,4283230980526
6991,4283230980724
2653,4283230980823
6605,4283230981028
4864,4283230981127
7136,4283230981226
6362,4283230981325
4134,4283230981424
6241,4283230981523
6992,4283230981622
6994,4283230981820
4132,4283230981929
6375,4283230982025
6995,4283230982124
6997,4283230982223
4142,4283230982322
6112,4283230982421
7131,4283230982520
6361,4283230982629
2642,4283230982728
4148,4283230982827
6107,4283230982926
6383,4283230983022
6996,4283230983121
6998,4283230983220
4135,4283230983329
6480,4283230983428
7129,4283230983527
4131,4283230983626
6999,4283230983725
6240,4283230983824
6114,4283230983923
6413,4283230984029
5579,4283230984128
2572,4283230984227
7130,4283230984425
7000,4283230984623
6368,4283230984722
2563,4283230984821
4153,4283230984920
6127,4283230985026
7001,4283230985125
6365,4283230985224
6554,4283230985323
6481,4283230985521
4176,4283230985729
6129,4283230985828
6405,4283230985927
7002,4283230986023
7004,4283230986122
7003,4283230986221
3786,4283230986320
4150,4283230986429
6108,4283230986528
7005,4283230986627
7006,4283230986726
6366,4283230986825
6407,4283230986924
6933,4283230987020
3725,4283230987129
4152,4283230987228
6130,4283230987327
5676,4283230987426
4151,4283230987525
6940,4283230987624
6941,4283230987723
7127,4283230987921
2129,4283230988027
7128,4283230988126
6115,4283230988225
6239,4283230988324
2978,4283230988423
7133,4283230988522
6427,4283230988621
6553,4283230988720
7070,4283230988928
6133,4283230989024
7123,4283230989222
6606,4283230989321
2571,4283230989420
6128,4283230989529
6500,4283230989628
7065,4283230989727
7067,4283230989826
7125,4283230990129
4140,4283230990228
6406,4283230990327
3795,4283230990426
7018,4283230990525
2168,4283230990624
6109,4283230990723
6639,4283230990822
7016,4283230990921
4219,4283230991027
6382,4283230991126
7015,4283230991225
4146,4283230991324
6363,4283230991423
7017,4283230991522
7068,4283230991621
6424,4283230991720
6242,4283230991829
5675,4283230991928
4128,4283230992024
7014,4283230992123
6111,4283230992222
5103,4283230992321
4853,4283230992420
6494,4283230992628
7036,4283230992727
6132,4283230992826
4432,4283230992925
6238,4283230993021
6116,4283230993120
6372,4283230993229
7037,4283230993328
7064,4283230993427
7038,4283230993526
7066,4283230993625
6409,4283230993724
7039,4283230993823
6384,4283230994028
6638,4283230994127
6408,4283230994226
4414,4283230994325
3723,4283230994424
6498,4283230994523
4147,4283230994820
4844,4283230994929
6604,4283230995025
6550,4283230995124
6410,4283230995322
6483,4283230995421
6134,4283230995520
5742,4283230995629
5102,4283230995728
6125,4283230995827
6110,4283230995926
7069,4283230996022
7040,4283230996121
4902,4283230996220
4194,4283230996329
4358,4283230996626
2131,4283230996725
727,4283230996824
4354,4283230997029
6612,4283230997128
6492,4283230997227
7055,4283230997326
6397,4283230997425
6343,4283230997524
4720,4283230997623
724,4283230997722
4710,4283230997821
4356,4283230998026
6205,4283230998323
7052,4283230998422
6131,4283230998521
5680,4283230998620
7060,4283230998729
2605,4283230998828
6398,4283230999320
7059,4283230999528
6607,4283230999627
215,4283230999726
7051,4283230999825
4546,4283230999924
2132,4283231000025
11644,6230004451902
11398,6230007543253
12111,6230011584198
11592,6230028712010
12130,6230032091118
12313,6230035158818
11286,6230036654098
12199,6230042868984
12114,6230046603338
11436,6230048898794
11818,6230054784746
12315,6230061833246
12291,6230063106324
11532,6230063530617
12223,6230066021815
11894,6230068771589
12273,6230100400798
11472,6230117823788
11340,6230119973948
12095,6230151250489
11727,6230169982921
12307,6230186894030
11674,6230194696152
11224,6230197567053
11783,6230200391491
11955,6230234207416
11462,6230241698566
12158,6230264564275
12155,6230268412770
12206,6230278282578
11876,6230289217484
11769,6230299802380
12197,6230303814071
11683,6230304026121
11348,6230350731666
11987,6230353373047
11801,6230364036221
12274,6230376502080
12247,6230384443023
11964,6230393870490
11497,6230401518048
11962,6230430004802
11329,6230441133799
11653,6230453054372
12171,6230463381741
12191,6230466829660
11694,6230488712988
11502,6230490999865
11379,6230502896816
11424,6230511634188
11975,6230513181413
11681,6230517821056
11839,6230532652321
11985,6230540333571
12220,6230544555702
11902,6230545794230
11609,6230558170083
11752,6230576903946
12170,6230591100894
11809,6230595202167
12235,6230595796758
11870,6230601001128
12175,6230615780101
11823,6230618600581
11892,6230629943196
11611,6230639871939
11524,6230674386696
11712,6230680374601
11942,6230681285210
11375,6230700392691
12121,6230703269907
12139,6230706538437
12074,6230714844469
11563,6230716319170
11961,6230723182095
11440,6230732495841
11659,6230749598368
11808,6230755447797
11896,6230760252997
11571,6230763200124
12169,6230763439456
11664,6230779102528
12289,6230782341389
11369,6230785673838
11895,6230789093670
11711,6230804730009
11374,6230814833370
11486,6230822256420
11558,6230824480298
12177,6230846373608
11287,6230846446579
12263,6230846957594
11726,6230848969205
12066,6230859679452
11978,6230861033631
11663,6230863975168
11564,6230873009105
11251,6230879139271
11720,6230885878157
