ItemID_DE;ItemNoDE;EAN;ParentNo;ItemNameDE;RemarkDE/EN;Sales_Price_EUR;Is_StockItem;StockQtyEU;MSQ_EU;is_dim_weight_estimated;weight(g);length(mm);width(mm);height(mm);is_active;Überverkäufe möglich;Stückzahl teilbar;Versandgewicht(kg);Length;Breite;Höhe;TARIC-Code
12249;6,23387E+12;6233874869013;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4-V2A Edelstahl-Individuell;;6,94;Y;0;0;1;2210;1000;20;20;Y;Y;N;2,28;100;2;2;7318156290
12248;6,23856E+12;6238557272869;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4-C45 Stahl-Individuell;;6,62;Y;0;0;1;2100;1000;20;20;Y;Y;N;2,16;100;2;2;7318156290
12247;6,23038E+12;6230384443023;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4-V2A Edelstahl-Individuell;;5,24;Y;0;0;1;1630;1000;16;16;Y;Y;N;1,68;100;1,6;1,6;7318156290
12246;6,23833E+12;6238330061093;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4-C45 Stahl-Individuell;;5;Y;0;0;1;1550;1000;16;16;Y;Y;N;1,6;100;1,6;1,6;7318156290
12245;6,23099E+12;6230993713579;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3-V2A Edelstahl-Individuell;;3,56;Y;0;0;1;1060;1000;12;12;Y;Y;N;1,09;100;1,2;1,2;7318156290
12244;6,23674E+12;6236736009848;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3-C45 Stahl-Individuell;;3,42;Y;0;0;1;1010;1000;12;12;Y;Y;N;1,04;100;1,2;1,2;7318156290
12243;6,23378E+12;6233778319133;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2-V2A Edelstahl-Individuell;;2,86;Y;0;0;1;820;1000;10;10;Y;Y;N;0,84;100;1;1;7318156290
12242;6,23963E+12;6239627371482;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2-C45 Stahl-Individuell;;2,74;Y;0;0;1;780;1000;10;10;Y;Y;N;0,8;100;1;1;7318156290
12241;6,23491E+12;6234907011034;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr8x2-V2A Edelstahl-Individuell;;2,74;Y;0;0;1;780;1000;8;8;Y;Y;N;0,8;100;0,8;0,8;7318156290
12240;6,23116E+12;6231158256290;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr8x2-C45 Stahl-Individuell;;2,51;Y;0;0;1;700;1000;8;8;Y;Y;N;0,72;100;0,8;0,8;7318156290
12239;6,23501E+12;6235006014445;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-V2A Edelstahl-2000;;302,08;Y;0;0;1;12000;2000;36;36;Y;Y;N;12,36;200;3,6;3,6;7318156290
12238;6,23559E+12;6235586998401;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-V2A Edelstahl-1500;;236,24;Y;0;0;1;9000;1500;36;36;Y;Y;N;9,27;150;3,6;3,6;7318156290
12237;6,23356E+12;6233563492911;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-V2A Edelstahl-1000;;181,23;Y;0;0;1;6000;1000;36;36;Y;Y;N;6,18;100;3,6;3,6;7318156290
12236;6,23749E+12;6237488199535;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-C45 Stahl-2000;;224,31;Y;0;0;1;11800;2000;36;36;Y;Y;N;12,15;200;3,6;3,6;7318156290
12235;6,2306E+12;6230595796758;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-C45 Stahl-1500;;184,41;Y;0;0;1;8850;1500;36;36;Y;Y;N;9,12;150;3,6;3,6;7318156290
12234;6,23228E+12;6232280908163;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-C45 Stahl-1000;;136,69;Y;0;0;1;5900;1000;36;36;Y;Y;N;6,08;100;3,6;3,6;7318156290
12233;6,23828E+12;6238275920509;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-C45 Stahl-800;;117,6;Y;0;0;1;4720;800;36;36;Y;Y;N;4,86;80;3,6;3,6;7318156290
12232;6,23382E+12;6233817500140;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr36x6 mit Bearbeitung-C45 Stahl-500;;91,28;Y;0;0;1;2950;500;36;36;Y;Y;N;3,04;50;3,6;3,6;7318156290
12231;6,23143E+12;6231427123216;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-2000;;216,12;Y;0;0;1;10000;2000;30;30;Y;Y;N;10,3;200;3;3;7318156290
12230;6,23108E+12;6231077716974;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-1800;;205,04;Y;0;0;1;9000;1800;30;30;Y;Y;N;9,27;180;3;3;7318156290
12229;6,23395E+12;6233952406369;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-1500;;177,07;Y;0;0;1;7500;1500;30;30;Y;Y;N;7,73;150;3;3;7318156290
12228;6,23893E+12;6238932087248;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-1150;;144,43;Y;0;0;1;5750;1150;30;30;Y;Y;N;5,92;115;3;3;7318156290
12227;6,23201E+12;6232006878862;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-1000;;130,44;Y;0;0;1;5000;1000;30;30;Y;Y;N;5,15;100;3;3;7318156290
12226;6,23344E+12;6233435437743;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-800;;114,73;Y;0;0;1;4000;800;30;30;Y;Y;N;4,12;80;3;3;7318156290
12225;6,23894E+12;6238935135243;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-V2A Edelstahl-500;;86,02;Y;0;0;1;2500;500;30;30;Y;Y;N;2,58;50;3;3;7318156290
12224;6,23433E+12;6234327925898;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-2600;;203,08;Y;0;0;1;12480;2600;30;30;Y;Y;N;12,85;260;3;3;7318156290
12223;6,23007E+12;6230066021815;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-2400;;190,31;Y;0;0;1;11520;2400;30;30;Y;Y;N;11,87;240;3;3;7318156290
12222;6,23267E+12;6232672493826;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-2200;;177,56;Y;0;0;1;10560;2200;30;30;Y;Y;N;10,88;220;3;3;7318156290
12221;6,23774E+12;6237736389503;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-2000;;164,8;Y;0;0;1;9600;2000;30;30;Y;Y;N;9,89;200;3;3;7318156290
12220;6,23054E+12;6230544555702;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-1800;;152,05;Y;0;0;1;8640;1800;30;30;Y;Y;N;8,9;180;3;3;7318156290
12219;6,23895E+12;6238952459384;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-1500;;132,9;Y;0;0;1;7200;1500;30;30;Y;Y;N;7,42;150;3;3;7318156290
12218;6,23712E+12;6237118420947;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-1150;;113,47;Y;0;0;1;5520;1150;30;30;Y;Y;N;5,69;115;3;3;7318156290
12217;6,23372E+12;6233723982559;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-1000;;103,64;Y;0;0;1;4800;1000;30;30;Y;Y;N;4,94;100;3;3;7318156290
12216;6,23742E+12;6237418416862;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-800;;90,56;Y;0;0;1;3840;800;30;30;Y;Y;N;3,96;80;3;3;7318156290
12215;6,23751E+12;6237509946186;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr30x6 mit Bearbeitung-C45 Stahl-500;;72,71;Y;0;0;1;2400;500;30;30;Y;Y;N;2,47;50;3;3;7318156290
12214;6,23709E+12;6237094444722;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-2000;;151,27;Y;0;0;1;5280;2000;24;24;Y;Y;N;5,44;200;2,4;2,4;7318156290
12213;6,23477E+12;6234774170414;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1800;;139,07;Y;0;0;1;4950;1800;24;24;Y;Y;N;5,1;180;2,4;2,4;7318156290
12212;6,23286E+12;6232861507891;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1600;;126,85;Y;0;0;1;4600;1600;24;24;Y;Y;N;4,74;160;2,4;2,4;7318156290
12211;6,23687E+12;6236870478487;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1500;;120,56;Y;0;0;1;4270;1500;24;24;Y;Y;N;4,4;150;2,4;2,4;7318156290
12210;6,23713E+12;6237126843516;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1300;;111,2;Y;0;0;1;3940;1300;24;24;Y;Y;N;4,06;130;2,4;2,4;7318156290
12209;6,23436E+12;6234357899978;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1150;;101,7;Y;0;0;1;3590;1150;24;24;Y;Y;N;3,7;115;2,4;2,4;7318156290
12208;6,23978E+12;6239775863488;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-V2A Edelstahl-1000;;92,11;Y;0;0;1;3150;1000;24;24;Y;Y;N;3,24;100;2,4;2,4;7318156290
12207;6,23722E+12;6237217787644;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-2600;;136,4;Y;0;0;1;6100;2600;24;24;Y;Y;N;6,28;260;2,4;2,4;7318156290
12206;6,23028E+12;6230278282578;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-2400;;128,15;Y;0;0;1;5770;2400;24;24;Y;Y;N;5,94;240;2,4;2,4;7318156290
12205;6,23123E+12;6231229006519;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-2200;;119,9;Y;0;0;1;5440;2200;24;24;Y;Y;N;5,6;220;2,4;2,4;7318156290
12204;6,23805E+12;6238051571710;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-2000;;114,58;Y;0;0;1;5110;2000;24;24;Y;Y;N;5,26;200;2,4;2,4;7318156290
12203;6,23972E+12;6239722297106;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1800;;106,12;Y;0;0;1;4780;1800;24;24;Y;Y;N;4,92;180;2,4;2,4;7318156290
12202;6,23269E+12;6232686434860;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1600;;97,6;Y;0;0;1;4430;1600;24;24;Y;Y;N;4,56;160;2,4;2,4;7318156290
12201;6,23571E+12;6235709006075;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1500;;93,19;Y;0;0;1;4100;1500;24;24;Y;Y;N;4,22;150;2,4;2,4;7318156290
12200;6,23608E+12;6236076684712;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1300;;84,73;Y;0;0;1;3770;1300;24;24;Y;Y;N;3,88;130;2,4;2,4;7318156290
12199;6,23004E+12;6230042868984;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1150;;78,27;Y;0;0;1;3430;1150;24;24;Y;Y;N;3,53;115;2,4;2,4;7318156290
12198;6,23145E+12;6231449342084;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr24x5 mit Bearbeitung-C45 Stahl-1000;;73,53;Y;0;0;1;3000;1000;24;24;Y;Y;N;3,09;100;2,4;2,4;7318156290
12197;6,2303E+12;6230303814071;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-2000;;113,89;Y;0;0;1;4430;2000;20;20;Y;Y;N;4,56;200;2;2;7318156290
12196;6,2349E+12;6234897574359;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1800;;104,44;Y;0;0;1;3780;1800;20;20;Y;Y;N;3,89;180;2;2;7318156290
12195;6,23542E+12;6235422427218;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1600;;95,43;Y;0;0;1;3530;1600;20;20;Y;Y;N;3,64;160;2;2;7318156290
12194;6,23449E+12;6234487214481;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1500;;90,8;Y;0;0;1;3310;1500;20;20;Y;Y;N;3,41;150;2;2;7318156290
12193;6,2378E+12;6237804268624;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1300;;81,59;Y;0;0;1;2870;1300;20;20;Y;Y;N;2,96;130;2;2;7318156290
12192;6,23677E+12;6236770613247;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1150;;74,66;Y;0;0;1;2540;1150;20;20;Y;Y;N;2,62;115;2;2;7318156290
12191;6,23047E+12;6230466829660;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-V2A Edelstahl-1000;;69,48;Y;0;0;1;2210;1000;20;20;Y;Y;N;2,28;100;2;2;7318156290
12190;6,23757E+12;6237571753309;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-2600;;103,47;Y;0;0;1;5470;2600;20;20;Y;Y;N;5,63;260;2;2;7318156290
12189;6,23409E+12;6234091566112;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-2400;;97,17;Y;0;0;1;5050;2400;20;20;Y;Y;N;5,2;240;2;2;7318156290
12188;6,23867E+12;6238674313582;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-2200;;90,87;Y;0;0;1;4630;2200;20;20;Y;Y;N;4,77;220;2;2;7318156290
12187;6,23754E+12;6237539785663;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-2000;;84,57;Y;0;0;1;4210;2000;20;20;Y;Y;N;4,34;200;2;2;7318156290
12186;6,23375E+12;6233751442476;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1800;;78,03;Y;0;0;1;3580;1800;20;20;Y;Y;N;3,69;180;2;2;7318156290
12185;6,23796E+12;6237960411087;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1600;;73,79;Y;0;0;1;3360;1600;20;20;Y;Y;N;3,46;160;2;2;7318156290
12184;6,23894E+12;6238937760610;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1500;;70,58;Y;0;0;1;3150;1500;20;20;Y;Y;N;3,24;150;2;2;7318156290
12183;6,23381E+12;6233806057716;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1300;;64,11;Y;0;0;1;2720;1300;20;20;Y;Y;N;2,8;130;2;2;7318156290
12182;6,23511E+12;6235106593116;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1150;;60,72;Y;0;0;1;2410;1150;20;20;Y;Y;N;2,48;115;2;2;7318156290
12181;6,2325E+12;6232503925649;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr20x4 mit Bearbeitung-C45 Stahl-1000;;55,78;Y;0;0;1;2100;1000;20;20;Y;Y;N;2,16;100;2;2;7318156290
12180;6,23419E+12;6234189508574;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-2000;;93,24;Y;0;0;1;3260;2000;16;16;Y;Y;N;3,36;200;1,6;1,6;7318156290
12179;6,23783E+12;6237828227706;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1800;;85,67;Y;0;0;1;2930;1800;16;16;Y;Y;N;3,02;180;1,6;1,6;7318156290
12178;6,23945E+12;6239446547303;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1600;;78,08;Y;0;0;1;2610;1600;16;16;Y;Y;N;2,69;160;1,6;1,6;7318156290
12177;6,23085E+12;6230846373608;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1500;;74,29;Y;0;0;1;2440;1500;16;16;Y;Y;N;2,51;150;1,6;1,6;7318156290
12176;6,23397E+12;6233974207067;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1300;;68,41;Y;0;0;1;2120;1300;16;16;Y;Y;N;2,18;130;1,6;1,6;7318156290
12175;6,23062E+12;6230615780101;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1150;;62,57;Y;0;0;1;1870;1150;16;16;Y;Y;N;1,93;115;1,6;1,6;7318156290
12174;6,23382E+12;6233820531612;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-1000;;58,17;Y;0;0;1;1630;1000;16;16;Y;Y;N;1,68;100;1,6;1,6;7318156290
12173;6,23478E+12;6234780747105;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-800;;51,4;Y;0;0;1;1300;800;16;16;Y;Y;N;1,34;80;1,6;1,6;7318156290
12172;6,23632E+12;6236315374787;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-V2A Edelstahl-500;;40,52;Y;0;0;1;820;500;16;16;Y;Y;N;0,84;50;1,6;1,6;7318156290
12171;6,23046E+12;6230463381741;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-2600;;84,52;Y;0;0;1;4030;2600;16;16;Y;Y;N;4,15;260;1,6;1,6;7318156290
12170;6,23059E+12;6230591100894;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-2400;;79,36;Y;0;0;1;3720;2400;16;16;Y;Y;N;3,83;240;1,6;1,6;7318156290
12169;6,23076E+12;6230763439456;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-2200;;74,19;Y;0;0;1;3410;2200;16;16;Y;Y;N;3,51;220;1,6;1,6;7318156290
12168;6,23096E+12;6230955487302;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-2000;;70,8;Y;0;0;1;3100;2000;16;16;Y;Y;N;3,19;200;1,6;1,6;7318156290
12167;6,23552E+12;6235524488919;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1800;;65,51;Y;0;0;1;2790;1800;16;16;Y;Y;N;2,87;180;1,6;1,6;7318156290
12166;6,23762E+12;6237622489904;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1600;;61,7;Y;0;0;1;2480;1600;16;16;Y;Y;N;2,55;160;1,6;1,6;7318156290
12165;6,23203E+12;6232025254845;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1500;;59,01;Y;0;0;1;2330;1500;16;16;Y;Y;N;2,4;150;1,6;1,6;7318156290
12164;6,23828E+12;6238281187101;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1300;;53,57;Y;0;0;1;2010;1300;16;16;Y;Y;N;2,07;130;1,6;1,6;7318156290
12163;6,23802E+12;6238022368882;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1150;;50,68;Y;0;0;1;1780;1150;16;16;Y;Y;N;1,83;115;1,6;1,6;7318156290
12162;6,23225E+12;6232246219364;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-1000;;48,11;Y;0;0;1;1550;1000;16;16;Y;Y;N;1,6;100;1,6;1,6;7318156290
12161;6,2363E+12;6236296332172;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-800;;42,37;Y;0;0;1;1240;800;16;16;Y;Y;N;1,28;80;1,6;1,6;7318156290
12160;6,23424E+12;6234235739303;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr16x4 mit Bearbeitung-C45 Stahl-500;;35,35;Y;0;0;1;780;500;16;16;Y;Y;N;0,8;50;1,6;1,6;7318156290
12159;6,23439E+12;6234386527514;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-1500;;53,93;Y;0;0;1;1590;1500;12;12;Y;Y;N;1,64;150;1,2;1,2;7318156290
12158;6,23026E+12;6230264564275;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-1300;;50,14;Y;0;0;1;1420;1300;12;12;Y;Y;N;1,46;130;1,2;1,2;7318156290
12157;6,23597E+12;6235972586557;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-1150;;47,8;Y;0;0;1;1220;1150;12;12;Y;Y;N;1,26;115;1,2;1,2;7318156290
12156;6,23923E+12;6239229499140;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-1000;;43,78;Y;0;0;1;1060;1000;12;12;Y;Y;N;1,09;100;1,2;1,2;7318156290
12155;6,23027E+12;6230268412770;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-800;;40,27;Y;0;0;1;850;800;12;12;Y;Y;N;0,88;80;1,2;1,2;7318156290
12154;6,23884E+12;6238840682535;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-600;;34,67;Y;0;0;1;640;600;12;12;Y;Y;N;0,66;60;1,2;1,2;7318156290
12153;6,23639E+12;6236392716050;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-V2A Edelstahl-500;;33,3;Y;0;0;1;530;500;12;12;Y;Y;N;0,55;50;1,2;1,2;7318156290
12152;6,23912E+12;6239123733227;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-1500;;44,34;Y;0;0;1;1520;1500;12;12;Y;Y;N;1,57;150;1,2;1,2;7318156290
12151;6,23453E+12;6234532033920;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-1300;;40,75;Y;0;0;1;1350;1300;12;12;Y;Y;N;1,39;130;1,2;1,2;7318156290
12150;6,23784E+12;6237844311755;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-1150;;39,77;Y;0;0;1;1160;1150;12;12;Y;Y;N;1,19;115;1,2;1,2;7318156290
12149;6,23277E+12;6232770220980;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-1000;;36,91;Y;0;0;1;1010;1000;12;12;Y;Y;N;1,04;100;1,2;1,2;7318156290
12148;6,23967E+12;6239672702316;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-800;;33,11;Y;0;0;1;810;800;12;12;Y;Y;N;0,83;80;1,2;1,2;7318156290
12147;6,23285E+12;6232848130258;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-600;;30,63;Y;0;0;1;620;600;12;12;Y;Y;N;0,64;60;1,2;1,2;7318156290
12146;6,23116E+12;6231161014504;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr12x3 mit Bearbeitung-C45 Stahl-500;;28,62;Y;0;0;1;510;500;12;12;Y;Y;N;0,53;50;1,2;1,2;7318156290
12145;6,23252E+12;6232524351502;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-V2A Edelstahl-1000;;39,77;Y;0;0;1;820;1000;10;10;Y;Y;N;0,84;100;1;1;7318156290
12144;6,23344E+12;6233437146209;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-V2A Edelstahl-800;;34,91;Y;0;0;1;660;800;10;10;Y;Y;N;0,68;80;1;1;7318156290
12143;6,23514E+12;6235142163397;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-V2A Edelstahl-500;;28,86;Y;0;0;1;410;500;10;10;Y;Y;N;0,42;50;1;1;7318156290
12142;6,23151E+12;6231512254207;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-V2A Edelstahl-400;;27,45;Y;0;0;1;330;400;10;10;Y;Y;N;0,34;40;1;1;7318156290
12141;6,23824E+12;6238238100757;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-V2A Edelstahl-300;;24,8;Y;0;0;1;250;300;10;10;Y;Y;N;0,26;30;1;1;7318156290
12140;6,23348E+12;6233481966396;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-C45 Stahl-1000;;33,42;Y;0;0;1;780;1000;10;10;Y;Y;N;0,8;100;1;1;7318156290
12139;6,23071E+12;6230706538437;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-C45 Stahl-800;;29,96;Y;0;0;1;620;800;10;10;Y;Y;N;0,64;80;1;1;7318156290
12138;6,23723E+12;6237227309119;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-C45 Stahl-500;;25,84;Y;0;0;1;390;500;10;10;Y;Y;N;0,4;50;1;1;7318156290
12137;6,23402E+12;6234016405649;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-C45 Stahl-400;;24,04;Y;0;0;1;310;400;10;10;Y;Y;N;0,32;40;1;1;7318156290
12136;6,23644E+12;6236435367638;V101-TMT;Trapezgewindetrieb ISO DIN 103 Tr10x2 mit Bearbeitung-C45 Stahl-300;;22,23;Y;0;0;1;230;300;10;10;Y;Y;N;0,24;30;1;1;7318156290
